cpu_slug,cpu,gpu_slug,gpu,continuous_watts,computed_psu_watts,vendor_recommended_psu_watts,recommended_psu_watts,binding_constraint,recommended_from_tdp_watts,sizes_missed_by_tdp,load_fraction_at_recommended,headroom_watts
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-4070,GeForce RTX 4070,406,550,650,650,vendor,500,1,0.625,244
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-3060-ti,GeForce RTX 3060 Ti,406,550,600,600,vendor,500,1,0.677,194
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-5060-ti,GeForce RTX 5060 Ti,386,500,600,600,vendor,450,1,0.643,214
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-3060,GeForce RTX 3060,376,500,550,550,vendor,450,1,0.684,174
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-4060-ti,GeForce RTX 4060 Ti,371,500,550,550,vendor,450,1,0.675,179
ryzen-7-9800x3d,Ryzen 7 9800X3D,rx-7600,Radeon RX 7600,371,500,550,550,vendor,450,1,0.675,179
ryzen-7-9800x3d,Ryzen 7 9800X3D,rx-9060-xt,Radeon RX 9060 XT,366,500,550,550,vendor,450,1,0.666,184
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-5060,GeForce RTX 5060,351,450,550,550,vendor,450,0,0.638,199
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-5050,GeForce RTX 5050,336,450,550,550,vendor,450,0,0.611,214
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-3050,GeForce RTX 3050,336,450,550,550,vendor,450,0,0.611,214
ryzen-7-9800x3d,Ryzen 7 9800X3D,rtx-4060,GeForce RTX 4060,321,450,550,550,vendor,450,0,0.584,229
ryzen-9-5950x,Ryzen 9 5950X,rtx-5090,GeForce RTX 5090,761,1000,1000,1000,agree,1000,0,0.761,239
ryzen-9-5950x,Ryzen 9 5950X,rtx-4090,GeForce RTX 4090,636,800,850,850,vendor,750,1,0.748,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-3090-ti,GeForce RTX 3090 Ti,636,800,850,850,vendor,750,1,0.748,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-5080,GeForce RTX 5080,546,700,850,850,vendor,650,1,0.642,304
ryzen-9-5950x,Ryzen 9 5950X,rx-7900-xtx,Radeon RX 7900 XTX,541,700,800,800,vendor,650,1,0.676,259
ryzen-9-5950x,Ryzen 9 5950X,rtx-3090,GeForce RTX 3090,536,700,750,750,vendor,650,1,0.715,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-3080-ti,GeForce RTX 3080 Ti,536,700,750,750,vendor,650,1,0.715,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-3080,GeForce RTX 3080,536,700,750,750,vendor,650,1,0.715,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-4080-super,GeForce RTX 4080 SUPER,506,650,750,750,vendor,600,1,0.675,244
ryzen-9-5950x,Ryzen 9 5950X,rtx-4080,GeForce RTX 4080,506,650,750,750,vendor,600,1,0.675,244
ryzen-9-5950x,Ryzen 9 5950X,rx-7900-xt,Radeon RX 7900 XT,501,650,750,750,vendor,600,1,0.668,249
ryzen-9-5950x,Ryzen 9 5950X,rx-9070-xt,Radeon RX 9070 XT,490,650,750,750,vendor,600,1,0.653,260
ryzen-9-5950x,Ryzen 9 5950X,rtx-5070-ti,GeForce RTX 5070 Ti,486,650,750,750,vendor,600,1,0.648,264
ryzen-9-5950x,Ryzen 9 5950X,rtx-3070-ti,GeForce RTX 3070 Ti,476,600,650,650,vendor,550,1,0.732,174
ryzen-9-5950x,Ryzen 9 5950X,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,471,600,700,700,vendor,550,1,0.673,229
ryzen-9-5950x,Ryzen 9 5950X,rtx-4070-ti,GeForce RTX 4070 Ti,471,600,700,700,vendor,550,1,0.673,229
ryzen-9-5950x,Ryzen 9 5950X,rx-7800-xt,Radeon RX 7800 XT,449,600,700,700,vendor,550,1,0.641,251
ryzen-9-5950x,Ryzen 9 5950X,rx-7900-gre,Radeon RX 7900 GRE,446,600,700,700,vendor,550,1,0.637,254
ryzen-9-5950x,Ryzen 9 5950X,rtx-5070,GeForce RTX 5070,436,550,650,650,vendor,500,1,0.671,214
ryzen-9-5950x,Ryzen 9 5950X,rx-7700-xt,Radeon RX 7700 XT,431,550,700,700,vendor,500,1,0.616,269
ryzen-9-5950x,Ryzen 9 5950X,rtx-4070-super,GeForce RTX 4070 SUPER,406,550,650,650,vendor,500,1,0.625,244
ryzen-9-5950x,Ryzen 9 5950X,rtx-3070,GeForce RTX 3070,406,550,650,650,vendor,500,1,0.625,244
ryzen-9-5950x,Ryzen 9 5950X,rx-9070,Radeon RX 9070,406,550,650,650,vendor,500,1,0.625,244
ryzen-9-5950x,Ryzen 9 5950X,rtx-4070,GeForce RTX 4070,386,500,650,650,vendor,450,1,0.594,264
ryzen-9-5950x,Ryzen 9 5950X,rtx-3060-ti,GeForce RTX 3060 Ti,386,500,600,600,vendor,450,1,0.643,214
ryzen-9-5950x,Ryzen 9 5950X,rtx-5060-ti,GeForce RTX 5060 Ti,366,500,600,600,vendor,450,1,0.61,234
ryzen-9-5950x,Ryzen 9 5950X,rtx-3060,GeForce RTX 3060,356,450,550,550,vendor,450,0,0.647,194
ryzen-9-5950x,Ryzen 9 5950X,rtx-4060-ti,GeForce RTX 4060 Ti,351,450,550,550,vendor,450,0,0.638,199
ryzen-9-5950x,Ryzen 9 5950X,rx-7600,Radeon RX 7600,351,450,550,550,vendor,450,0,0.638,199
ryzen-9-5950x,Ryzen 9 5950X,rx-9060-xt,Radeon RX 9060 XT,346,450,550,550,vendor,450,0,0.629,204
ryzen-9-5950x,Ryzen 9 5950X,rtx-5060,GeForce RTX 5060,331,450,550,550,vendor,450,0,0.602,219
ryzen-9-5950x,Ryzen 9 5950X,rtx-5050,GeForce RTX 5050,316,450,550,550,vendor,450,0,0.575,234
ryzen-9-5950x,Ryzen 9 5950X,rtx-3050,GeForce RTX 3050,316,450,550,550,vendor,450,0,0.575,234
ryzen-9-5950x,Ryzen 9 5950X,rtx-4060,GeForce RTX 4060,301,450,550,550,vendor,450,0,0.547,249
ryzen-9-7900x,Ryzen 9 7900X,rtx-5090,GeForce RTX 5090,849,1200,1000,1200,build,1000,1,0.708,351
ryzen-9-7900x,Ryzen 9 7900X,rtx-4090,GeForce RTX 4090,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-7900x,Ryzen 9 7900X,rtx-3090-ti,GeForce RTX 3090 Ti,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-7900x,Ryzen 9 7900X,rtx-5080,GeForce RTX 5080,634,800,850,850,vendor,750,1,0.746,216
ryzen-9-7900x,Ryzen 9 7900X,rx-7900-xtx,Radeon RX 7900 XTX,629,800,800,800,agree,750,1,0.786,171
ryzen-9-7900x,Ryzen 9 7900X,rtx-3090,GeForce RTX 3090,624,800,750,800,build,750,1,0.78,176
ryzen-9-7900x,Ryzen 9 7900X,rtx-3080-ti,GeForce RTX 3080 Ti,624,800,750,800,build,750,1,0.78,176
ryzen-9-7900x,Ryzen 9 7900X,rtx-3080,GeForce RTX 3080,624,800,750,800,build,750,1,0.78,176
ryzen-9-7900x,Ryzen 9 7900X,rtx-4080-super,GeForce RTX 4080 SUPER,594,750,750,750,agree,700,1,0.792,156
ryzen-9-7900x,Ryzen 9 7900X,rtx-4080,GeForce RTX 4080,594,750,750,750,agree,700,1,0.792,156
ryzen-9-7900x,Ryzen 9 7900X,rx-7900-xt,Radeon RX 7900 XT,589,750,750,750,agree,700,1,0.785,161
ryzen-9-7900x,Ryzen 9 7900X,rx-9070-xt,Radeon RX 9070 XT,578,750,750,750,agree,650,2,0.771,172
ryzen-9-7900x,Ryzen 9 7900X,rtx-5070-ti,GeForce RTX 5070 Ti,574,750,750,750,agree,650,2,0.765,176
ryzen-9-7900x,Ryzen 9 7900X,rtx-3070-ti,GeForce RTX 3070 Ti,564,750,650,750,build,650,2,0.752,186
ryzen-9-7900x,Ryzen 9 7900X,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,559,700,700,700,agree,650,1,0.799,141
ryzen-9-7900x,Ryzen 9 7900X,rtx-4070-ti,GeForce RTX 4070 Ti,559,700,700,700,agree,650,1,0.799,141
ryzen-9-7900x,Ryzen 9 7900X,rx-7800-xt,Radeon RX 7800 XT,537,700,700,700,agree,600,2,0.767,163
ryzen-9-7900x,Ryzen 9 7900X,rx-7900-gre,Radeon RX 7900 GRE,534,700,700,700,agree,600,2,0.763,166
ryzen-9-7900x,Ryzen 9 7900X,rtx-5070,GeForce RTX 5070,524,700,650,700,build,600,2,0.749,176
ryzen-9-7900x,Ryzen 9 7900X,rx-7700-xt,Radeon RX 7700 XT,519,650,700,700,vendor,600,1,0.741,181
ryzen-9-7900x,Ryzen 9 7900X,rtx-4070-super,GeForce RTX 4070 SUPER,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7900x,Ryzen 9 7900X,rtx-3070,GeForce RTX 3070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7900x,Ryzen 9 7900X,rx-9070,Radeon RX 9070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7900x,Ryzen 9 7900X,rtx-4070,GeForce RTX 4070,474,600,650,650,vendor,550,1,0.729,176
ryzen-9-7900x,Ryzen 9 7900X,rtx-3060-ti,GeForce RTX 3060 Ti,474,600,600,600,agree,550,1,0.79,126
ryzen-9-7900x,Ryzen 9 7900X,rtx-5060-ti,GeForce RTX 5060 Ti,454,600,600,600,agree,500,2,0.757,146
ryzen-9-7900x,Ryzen 9 7900X,rtx-3060,GeForce RTX 3060,444,600,550,600,build,500,2,0.74,156
ryzen-9-7900x,Ryzen 9 7900X,rtx-4060-ti,GeForce RTX 4060 Ti,439,550,550,550,agree,500,1,0.798,111
ryzen-9-7900x,Ryzen 9 7900X,rx-7600,Radeon RX 7600,439,550,550,550,agree,500,1,0.798,111
ryzen-9-7900x,Ryzen 9 7900X,rx-9060-xt,Radeon RX 9060 XT,434,550,550,550,agree,500,1,0.789,116
ryzen-9-7900x,Ryzen 9 7900X,rtx-5060,GeForce RTX 5060,419,550,550,550,agree,450,2,0.762,131
ryzen-9-7900x,Ryzen 9 7900X,rtx-5050,GeForce RTX 5050,404,550,550,550,agree,450,2,0.735,146
ryzen-9-7900x,Ryzen 9 7900X,rtx-3050,GeForce RTX 3050,404,550,550,550,agree,450,2,0.735,146
ryzen-9-7900x,Ryzen 9 7900X,rtx-4060,GeForce RTX 4060,389,500,550,550,vendor,450,1,0.707,161
ryzen-9-7950x,Ryzen 9 7950X,rtx-5090,GeForce RTX 5090,849,1200,1000,1200,build,1000,1,0.708,351
ryzen-9-7950x,Ryzen 9 7950X,rtx-4090,GeForce RTX 4090,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-7950x,Ryzen 9 7950X,rtx-3090-ti,GeForce RTX 3090 Ti,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-7950x,Ryzen 9 7950X,rtx-5080,GeForce RTX 5080,634,800,850,850,vendor,750,1,0.746,216
ryzen-9-7950x,Ryzen 9 7950X,rx-7900-xtx,Radeon RX 7900 XTX,629,800,800,800,agree,750,1,0.786,171
ryzen-9-7950x,Ryzen 9 7950X,rtx-3090,GeForce RTX 3090,624,800,750,800,build,750,1,0.78,176
ryzen-9-7950x,Ryzen 9 7950X,rtx-3080-ti,GeForce RTX 3080 Ti,624,800,750,800,build,750,1,0.78,176
ryzen-9-7950x,Ryzen 9 7950X,rtx-3080,GeForce RTX 3080,624,800,750,800,build,750,1,0.78,176
ryzen-9-7950x,Ryzen 9 7950X,rtx-4080-super,GeForce RTX 4080 SUPER,594,750,750,750,agree,700,1,0.792,156
ryzen-9-7950x,Ryzen 9 7950X,rtx-4080,GeForce RTX 4080,594,750,750,750,agree,700,1,0.792,156
ryzen-9-7950x,Ryzen 9 7950X,rx-7900-xt,Radeon RX 7900 XT,589,750,750,750,agree,700,1,0.785,161
ryzen-9-7950x,Ryzen 9 7950X,rx-9070-xt,Radeon RX 9070 XT,578,750,750,750,agree,650,2,0.771,172
ryzen-9-7950x,Ryzen 9 7950X,rtx-5070-ti,GeForce RTX 5070 Ti,574,750,750,750,agree,650,2,0.765,176
ryzen-9-7950x,Ryzen 9 7950X,rtx-3070-ti,GeForce RTX 3070 Ti,564,750,650,750,build,650,2,0.752,186
ryzen-9-7950x,Ryzen 9 7950X,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,559,700,700,700,agree,650,1,0.799,141
ryzen-9-7950x,Ryzen 9 7950X,rtx-4070-ti,GeForce RTX 4070 Ti,559,700,700,700,agree,650,1,0.799,141
ryzen-9-7950x,Ryzen 9 7950X,rx-7800-xt,Radeon RX 7800 XT,537,700,700,700,agree,600,2,0.767,163
ryzen-9-7950x,Ryzen 9 7950X,rx-7900-gre,Radeon RX 7900 GRE,534,700,700,700,agree,600,2,0.763,166
ryzen-9-7950x,Ryzen 9 7950X,rtx-5070,GeForce RTX 5070,524,700,650,700,build,600,2,0.749,176
ryzen-9-7950x,Ryzen 9 7950X,rx-7700-xt,Radeon RX 7700 XT,519,650,700,700,vendor,600,1,0.741,181
ryzen-9-7950x,Ryzen 9 7950X,rtx-4070-super,GeForce RTX 4070 SUPER,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7950x,Ryzen 9 7950X,rtx-3070,GeForce RTX 3070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7950x,Ryzen 9 7950X,rx-9070,Radeon RX 9070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-7950x,Ryzen 9 7950X,rtx-4070,GeForce RTX 4070,474,600,650,650,vendor,550,1,0.729,176
ryzen-9-7950x,Ryzen 9 7950X,rtx-3060-ti,GeForce RTX 3060 Ti,474,600,600,600,agree,550,1,0.79,126
ryzen-9-7950x,Ryzen 9 7950X,rtx-5060-ti,GeForce RTX 5060 Ti,454,600,600,600,agree,500,2,0.757,146
ryzen-9-7950x,Ryzen 9 7950X,rtx-3060,GeForce RTX 3060,444,600,550,600,build,500,2,0.74,156
ryzen-9-7950x,Ryzen 9 7950X,rtx-4060-ti,GeForce RTX 4060 Ti,439,550,550,550,agree,500,1,0.798,111
ryzen-9-7950x,Ryzen 9 7950X,rx-7600,Radeon RX 7600,439,550,550,550,agree,500,1,0.798,111
ryzen-9-7950x,Ryzen 9 7950X,rx-9060-xt,Radeon RX 9060 XT,434,550,550,550,agree,500,1,0.789,116
ryzen-9-7950x,Ryzen 9 7950X,rtx-5060,GeForce RTX 5060,419,550,550,550,agree,450,2,0.762,131
ryzen-9-7950x,Ryzen 9 7950X,rtx-5050,GeForce RTX 5050,404,550,550,550,agree,450,2,0.735,146
ryzen-9-7950x,Ryzen 9 7950X,rtx-3050,GeForce RTX 3050,404,550,550,550,agree,450,2,0.735,146
ryzen-9-7950x,Ryzen 9 7950X,rtx-4060,GeForce RTX 4060,389,500,550,550,vendor,450,1,0.707,161
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5090,GeForce RTX 5090,781,1000,1000,1000,agree,1000,0,0.781,219
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4090,GeForce RTX 4090,656,850,850,850,agree,800,1,0.772,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3090-ti,GeForce RTX 3090 Ti,656,850,850,850,agree,800,1,0.772,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5080,GeForce RTX 5080,566,750,850,850,vendor,700,1,0.666,284
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7900-xtx,Radeon RX 7900 XTX,561,750,800,800,vendor,650,2,0.701,239
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3090,GeForce RTX 3090,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3080-ti,GeForce RTX 3080 Ti,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3080,GeForce RTX 3080,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4080-super,GeForce RTX 4080 SUPER,526,700,750,750,vendor,650,1,0.701,224
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4080,GeForce RTX 4080,526,700,750,750,vendor,650,1,0.701,224
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7900-xt,Radeon RX 7900 XT,521,700,750,750,vendor,600,2,0.695,229
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-9070-xt,Radeon RX 9070 XT,510,650,750,750,vendor,600,1,0.68,240
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5070-ti,GeForce RTX 5070 Ti,506,650,750,750,vendor,600,1,0.675,244
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3070-ti,GeForce RTX 3070 Ti,496,650,650,650,agree,600,1,0.763,154
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,491,650,700,700,vendor,600,1,0.701,209
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4070-ti,GeForce RTX 4070 Ti,491,650,700,700,vendor,600,1,0.701,209
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7800-xt,Radeon RX 7800 XT,469,600,700,700,vendor,550,1,0.67,231
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7900-gre,Radeon RX 7900 GRE,466,600,700,700,vendor,550,1,0.666,234
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5070,GeForce RTX 5070,456,600,650,650,vendor,550,1,0.702,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7700-xt,Radeon RX 7700 XT,451,600,700,700,vendor,550,1,0.644,249
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4070-super,GeForce RTX 4070 SUPER,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3070,GeForce RTX 3070,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-9070,Radeon RX 9070,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4070,GeForce RTX 4070,406,550,650,650,vendor,500,1,0.625,244
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3060-ti,GeForce RTX 3060 Ti,406,550,600,600,vendor,500,1,0.677,194
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5060-ti,GeForce RTX 5060 Ti,386,500,600,600,vendor,450,1,0.643,214
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3060,GeForce RTX 3060,376,500,550,550,vendor,450,1,0.684,174
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4060-ti,GeForce RTX 4060 Ti,371,500,550,550,vendor,450,1,0.675,179
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-7600,Radeon RX 7600,371,500,550,550,vendor,450,1,0.675,179
ryzen-9-7950x3d,Ryzen 9 7950X3D,rx-9060-xt,Radeon RX 9060 XT,366,500,550,550,vendor,450,1,0.666,184
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5060,GeForce RTX 5060,351,450,550,550,vendor,450,0,0.638,199
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-5050,GeForce RTX 5050,336,450,550,550,vendor,450,0,0.611,214
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-3050,GeForce RTX 3050,336,450,550,550,vendor,450,0,0.611,214
ryzen-9-7950x3d,Ryzen 9 7950X3D,rtx-4060,GeForce RTX 4060,321,450,550,550,vendor,450,0,0.584,229
ryzen-9-9900x,Ryzen 9 9900X,rtx-5090,GeForce RTX 5090,781,1000,1000,1000,agree,1000,0,0.781,219
ryzen-9-9900x,Ryzen 9 9900X,rtx-4090,GeForce RTX 4090,656,850,850,850,agree,800,1,0.772,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-3090-ti,GeForce RTX 3090 Ti,656,850,850,850,agree,800,1,0.772,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-5080,GeForce RTX 5080,566,750,850,850,vendor,700,1,0.666,284
ryzen-9-9900x,Ryzen 9 9900X,rx-7900-xtx,Radeon RX 7900 XTX,561,750,800,800,vendor,650,2,0.701,239
ryzen-9-9900x,Ryzen 9 9900X,rtx-3090,GeForce RTX 3090,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-3080-ti,GeForce RTX 3080 Ti,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-3080,GeForce RTX 3080,556,700,750,750,vendor,650,1,0.741,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-4080-super,GeForce RTX 4080 SUPER,526,700,750,750,vendor,650,1,0.701,224
ryzen-9-9900x,Ryzen 9 9900X,rtx-4080,GeForce RTX 4080,526,700,750,750,vendor,650,1,0.701,224
ryzen-9-9900x,Ryzen 9 9900X,rx-7900-xt,Radeon RX 7900 XT,521,700,750,750,vendor,600,2,0.695,229
ryzen-9-9900x,Ryzen 9 9900X,rx-9070-xt,Radeon RX 9070 XT,510,650,750,750,vendor,600,1,0.68,240
ryzen-9-9900x,Ryzen 9 9900X,rtx-5070-ti,GeForce RTX 5070 Ti,506,650,750,750,vendor,600,1,0.675,244
ryzen-9-9900x,Ryzen 9 9900X,rtx-3070-ti,GeForce RTX 3070 Ti,496,650,650,650,agree,600,1,0.763,154
ryzen-9-9900x,Ryzen 9 9900X,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,491,650,700,700,vendor,600,1,0.701,209
ryzen-9-9900x,Ryzen 9 9900X,rtx-4070-ti,GeForce RTX 4070 Ti,491,650,700,700,vendor,600,1,0.701,209
ryzen-9-9900x,Ryzen 9 9900X,rx-7800-xt,Radeon RX 7800 XT,469,600,700,700,vendor,550,1,0.67,231
ryzen-9-9900x,Ryzen 9 9900X,rx-7900-gre,Radeon RX 7900 GRE,466,600,700,700,vendor,550,1,0.666,234
ryzen-9-9900x,Ryzen 9 9900X,rtx-5070,GeForce RTX 5070,456,600,650,650,vendor,550,1,0.702,194
ryzen-9-9900x,Ryzen 9 9900X,rx-7700-xt,Radeon RX 7700 XT,451,600,700,700,vendor,550,1,0.644,249
ryzen-9-9900x,Ryzen 9 9900X,rtx-4070-super,GeForce RTX 4070 SUPER,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-9900x,Ryzen 9 9900X,rtx-3070,GeForce RTX 3070,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-9900x,Ryzen 9 9900X,rx-9070,Radeon RX 9070,426,550,650,650,vendor,500,1,0.655,224
ryzen-9-9900x,Ryzen 9 9900X,rtx-4070,GeForce RTX 4070,406,550,650,650,vendor,500,1,0.625,244
ryzen-9-9900x,Ryzen 9 9900X,rtx-3060-ti,GeForce RTX 3060 Ti,406,550,600,600,vendor,500,1,0.677,194
ryzen-9-9900x,Ryzen 9 9900X,rtx-5060-ti,GeForce RTX 5060 Ti,386,500,600,600,vendor,450,1,0.643,214
ryzen-9-9900x,Ryzen 9 9900X,rtx-3060,GeForce RTX 3060,376,500,550,550,vendor,450,1,0.684,174
ryzen-9-9900x,Ryzen 9 9900X,rtx-4060-ti,GeForce RTX 4060 Ti,371,500,550,550,vendor,450,1,0.675,179
ryzen-9-9900x,Ryzen 9 9900X,rx-7600,Radeon RX 7600,371,500,550,550,vendor,450,1,0.675,179
ryzen-9-9900x,Ryzen 9 9900X,rx-9060-xt,Radeon RX 9060 XT,366,500,550,550,vendor,450,1,0.666,184
ryzen-9-9900x,Ryzen 9 9900X,rtx-5060,GeForce RTX 5060,351,450,550,550,vendor,450,0,0.638,199
ryzen-9-9900x,Ryzen 9 9900X,rtx-5050,GeForce RTX 5050,336,450,550,550,vendor,450,0,0.611,214
ryzen-9-9900x,Ryzen 9 9900X,rtx-3050,GeForce RTX 3050,336,450,550,550,vendor,450,0,0.611,214
ryzen-9-9900x,Ryzen 9 9900X,rtx-4060,GeForce RTX 4060,321,450,550,550,vendor,450,0,0.584,229
ryzen-9-9950x,Ryzen 9 9950X,rtx-5090,GeForce RTX 5090,849,1200,1000,1200,build,1000,1,0.708,351
ryzen-9-9950x,Ryzen 9 9950X,rtx-4090,GeForce RTX 4090,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-9950x,Ryzen 9 9950X,rtx-3090-ti,GeForce RTX 3090 Ti,724,1000,850,1000,build,850,1,0.724,276
ryzen-9-9950x,Ryzen 9 9950X,rtx-5080,GeForce RTX 5080,634,800,850,850,vendor,750,1,0.746,216
ryzen-9-9950x,Ryzen 9 9950X,rx-7900-xtx,Radeon RX 7900 XTX,629,800,800,800,agree,750,1,0.786,171
ryzen-9-9950x,Ryzen 9 9950X,rtx-3090,GeForce RTX 3090,624,800,750,800,build,750,1,0.78,176
ryzen-9-9950x,Ryzen 9 9950X,rtx-3080-ti,GeForce RTX 3080 Ti,624,800,750,800,build,750,1,0.78,176
ryzen-9-9950x,Ryzen 9 9950X,rtx-3080,GeForce RTX 3080,624,800,750,800,build,750,1,0.78,176
ryzen-9-9950x,Ryzen 9 9950X,rtx-4080-super,GeForce RTX 4080 SUPER,594,750,750,750,agree,700,1,0.792,156
ryzen-9-9950x,Ryzen 9 9950X,rtx-4080,GeForce RTX 4080,594,750,750,750,agree,700,1,0.792,156
ryzen-9-9950x,Ryzen 9 9950X,rx-7900-xt,Radeon RX 7900 XT,589,750,750,750,agree,700,1,0.785,161
ryzen-9-9950x,Ryzen 9 9950X,rx-9070-xt,Radeon RX 9070 XT,578,750,750,750,agree,650,2,0.771,172
ryzen-9-9950x,Ryzen 9 9950X,rtx-5070-ti,GeForce RTX 5070 Ti,574,750,750,750,agree,650,2,0.765,176
ryzen-9-9950x,Ryzen 9 9950X,rtx-3070-ti,GeForce RTX 3070 Ti,564,750,650,750,build,650,2,0.752,186
ryzen-9-9950x,Ryzen 9 9950X,rtx-4070-ti-super,GeForce RTX 4070 Ti SUPER,559,700,700,700,agree,650,1,0.799,141
ryzen-9-9950x,Ryzen 9 9950X,rtx-4070-ti,GeForce RTX 4070 Ti,559,700,700,700,agree,650,1,0.799,141
ryzen-9-9950x,Ryzen 9 9950X,rx-7800-xt,Radeon RX 7800 XT,537,700,700,700,agree,600,2,0.767,163
ryzen-9-9950x,Ryzen 9 9950X,rx-7900-gre,Radeon RX 7900 GRE,534,700,700,700,agree,600,2,0.763,166
ryzen-9-9950x,Ryzen 9 9950X,rtx-5070,GeForce RTX 5070,524,700,650,700,build,600,2,0.749,176
ryzen-9-9950x,Ryzen 9 9950X,rx-7700-xt,Radeon RX 7700 XT,519,650,700,700,vendor,600,1,0.741,181
ryzen-9-9950x,Ryzen 9 9950X,rtx-4070-super,GeForce RTX 4070 SUPER,494,650,650,650,agree,550,2,0.76,156
ryzen-9-9950x,Ryzen 9 9950X,rtx-3070,GeForce RTX 3070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-9950x,Ryzen 9 9950X,rx-9070,Radeon RX 9070,494,650,650,650,agree,550,2,0.76,156
ryzen-9-9950x,Ryzen 9 9950X,rtx-4070,GeForce RTX 4070,474,600,650,650,vendor,550,1,0.729,176
ryzen-9-9950x,Ryzen 9 9950X,rtx-3060-ti,GeForce RTX 3060 Ti,474,600,600,600,agree,550,1,0.79,126
ryzen-9-9950x,Ryzen 9 9950X,rtx-5060-ti,GeForce RTX 5060 Ti,454,600,600,600,agree,500,2,0.757,146
ryzen-9-9950x,Ryzen 9 9950X,rtx-3060,GeForce RTX 3060,444,600,550,600,build,500,2,0.74,156
